Date,Open,High,Low,Close,Adj Close,Volume
1995/5/2,514.22998,515.179993,513.030029,514.859985,514.859985,302560000
1995/5/3,514.929993,520.539978,514.859985,520.47998,520.47998,392370000
1995/5/4,520.47998,525.400024,519.440002,520.539978,520.539978,434990000
1995/5/5,520.75,522.349976,518.280029,520.119995,520.119995,342380000
1995/5/8,520.090027,525.150024,519.140015,523.960022,523.960022,291810000
1995/5/9,523.960022,525.98999,521.789978,523.559998,523.559998,361300000
1995/5/10,523.73999,524.400024,521.530029,524.359985,524.359985,381990000
1995/5/11,524.330017,524.890015,522.700012,524.369995,524.369995,339900000
1995/5/12,524.369995,527.049988,523.299988,525.549988,525.549988,361000000
1995/5/15,525.549988,527.73999,525,527.73999,527.73999,316240000
1995/5/16,527.73999,529.080017,526.450012,528.190002,528.190002,366180000
1995/5/17,528.190002,528.419983,525.380005,527.070007,527.070007,347930000
1995/5/18,526.880005,526.880005,519.580017,519.580017,519.580017,351900000
1995/5/19,519.580017,519.580017,517.070007,519.190002,519.190002,354010000
1995/5/22,519.190002,524.340027,519.190002,523.650024,523.650024,285600000
1995/5/23,523.650024,528.590027,523.650024,528.590027,528.590027,362690000
1995/5/24,528.590027,531.909973,525.570007,528.609985,528.609985,391770000
1995/5/25,528.369995,529.039978,524.890015,528.590027,528.590027,341820000
1995/5/26,528.590027,528.590027,522.51001,523.650024,523.650024,291220000
1995/5/30,523.650024,525.580017,521.380005,523.580017,523.580017,283020000
1995/5/31,523.700012,533.409973,522.169983,533.400024,533.400024,358180000
1995/6/1,533.400024,534.210022,530.049988,533.48999,533.48999,345920000
1995/6/2,533.48999,536.909973,529.549988,532.51001,532.51001,366000000
1995/6/5,532.51001,537.72998,532.469971,535.599976,535.599976,337520000
1995/6/6,535.599976,537.090027,535.140015,535.549988,535.549988,340490000
1995/6/7,535.549988,535.549988,531.659973,533.130005,533.130005,327790000
1995/6/8,533.130005,533.559998,531.650024,532.349976,532.349976,289880000
1995/6/9,532.349976,532.349976,526,527.940002,527.940002,327570000
1995/6/12,527.940002,532.539978,527.940002,530.880005,530.880005,289920000
1995/6/13,530.880005,536.22998,530.880005,536.049988,536.049988,339660000
1995/6/14,536.049988,536.47998,533.830017,536.469971,536.469971,330770000
1995/6/15,536.47998,539.070007,535.559998,537.119995,537.119995,334700000
1995/6/16,537.51001,539.97998,537.119995,539.830017,539.830017,442740000
1995/6/19,539.830017,545.219971,539.830017,545.219971,545.219971,322990000
1995/6/20,545.219971,545.440002,543.429993,544.97998,544.97998,382370000
1995/6/21,544.97998,545.929993,543.900024,543.97998,543.97998,398210000
1995/6/22,543.97998,551.070007,543.97998,551.070007,551.070007,421000000
1995/6/23,551.070007,551.070007,548.22998,549.710022,549.710022,321660000
1995/6/26,549.710022,549.789978,544.059998,544.130005,544.130005,296720000
1995/6/27,544.109985,547.070007,542.190002,542.429993,542.429993,346950000
1995/6/28,542.429993,546.330017,540.719971,544.72998,544.72998,368060000
1995/6/29,544.72998,546.25,540.789978,543.869995,543.869995,313080000
1995/6/30,543.869995,546.820007,543.51001,544.75,544.75,311650000
1995/7/3,544.75,547.099976,544.429993,547.090027,547.090027,117900000
1995/7/5,547.090027,549.97998,546.280029,547.26001,547.26001,357850000
1995/7/6,547.26001,553.98999,546.590027,553.98999,553.98999,420500000
1995/7/7,553.900024,556.570007,553.049988,556.369995,556.369995,466540000
1995/7/10,556.369995,558.47998,555.77002,557.190002,557.190002,409700000
1995/7/11,556.780029,557.190002,553.799988,554.780029,554.780029,376770000
1995/7/12,555.27002,561.559998,554.27002,560.890015,560.890015,416360000
1995/7/13,560.890015,562,559.070007,561,561,387500000
1995/7/14,561,561,556.409973,559.890015,559.890015,312930000
1995/7/17,560.340027,562.940002,559.450012,562.719971,562.719971,322540000
1995/7/18,562.549988,562.719971,556.859985,558.460022,558.460022,372230000
1995/7/19,556.580017,558.460022,542.51001,550.97998,550.97998,489850000
1995/7/20,550.97998,554.429993,549.099976,553.539978,553.539978,383380000
1995/7/21,553.340027,554.72998,550.909973,553.619995,553.619995,431830000
1995/7/24,553.619995,557.210022,553.619995,556.630005,556.630005,315300000
1995/7/25,556.630005,561.75,556.340027,561.099976,561.099976,373200000
1995/7/26,561.099976,563.780029,560.849976,561.609985,561.609985,393470000
1995/7/27,561.609985,565.330017,561.609985,565.219971,565.219971,356570000
1995/7/28,565.219971,565.400024,562.039978,562.929993,562.929993,311590000
1995/7/31,562.929993,563.48999,560.059998,562.059998,562.059998,291950000
1995/8/1,562.059998,562.109985,556.669983,559.640015,559.640015,332210000
1995/8/2,559.640015,565.619995,557.869995,558.799988,558.799988,374330000
1995/8/3,558.799988,558.799988,554.099976,558.75,558.75,353110000
1995/8/4,558.75,559.570007,557.909973,558.940002,558.940002,314740000
1995/8/7,558.940002,561.23999,558.940002,560.030029,560.030029,277050000
1995/8/8,560.030029,561.530029,558.320007,560.390015,560.390015,306090000
1995/8/9,560.390015,561.590027,559.289978,559.710022,559.710022,303390000
1995/8/10,559.710022,560.630005,556.049988,557.450012,557.450012,306660000
1995/8/11,557.450012,558.5,553.039978,555.109985,555.109985,267850000
1995/8/14,555.109985,559.73999,554.76001,559.73999,559.73999,264920000
1995/8/15,559.73999,559.97998,555.219971,558.570007,558.570007,330070000
1995/8/16,558.570007,559.97998,557.369995,559.969971,559.969971,390170000
1995/8/17,559.969971,559.969971,557.419983,559.039978,559.039978,354460000
1995/8/18,559.039978,561.23999,558.340027,559.210022,559.210022,320490000
1995/8/21,559.210022,563.340027,557.890015,558.109985,558.109985,303200000
1995/8/22,558.109985,559.52002,555.869995,559.52002,559.52002,290890000
1995/8/23,559.52002,560,557.080017,557.140015,557.140015,291890000
1995/8/24,557.140015,558.630005,555.200012,557.460022,557.460022,299200000
1995/8/25,557.460022,561.309998,557.460022,560.099976,560.099976,255990000
1995/8/28,560.099976,562.219971,557.98999,559.049988,559.049988,267860000
1995/8/29,559.049988,560.01001,555.710022,560,560,311290000
1995/8/30,560,561.52002,559.48999,560.919983,560.919983,329840000
1995/8/31,561.090027,562.359985,560.48999,561.880005,561.880005,300920000
1995/9/1,561.880005,564.619995,561.01001,563.840027,563.840027,256730000
1995/9/5,563.859985,569.200012,563.840027,569.169983,569.169983,332670000
1995/9/6,569.169983,570.530029,569,570.169983,570.169983,369540000
1995/9/7,570.169983,571.109985,569.22998,570.289978,570.289978,321720000
1995/9/8,570.289978,572.679993,569.27002,572.679993,572.679993,317940000
1995/9/11,572.679993,575.150024,572.679993,573.909973,573.909973,296840000
1995/9/12,573.909973,576.51001,573.109985,576.51001,576.51001,344540000
1995/9/13,576.51001,579.719971,575.469971,578.77002,578.77002,384380000
1995/9/14,578.77002,583.98999,578.77002,583.609985,583.609985,382880000
1995/9/15,583.609985,585.070007,581.789978,583.349976,583.349976,459370000
1995/9/18,583.349976,583.369995,579.359985,582.77002,582.77002,326090000
1995/9/19,582.780029,584.23999,580.75,584.200012,584.200012,371170000
1995/9/20,584.200012,586.77002,584.179993,586.77002,586.77002,400050000
1995/9/21,586.77002,586.789978,580.909973,583,583,367100000
1995/9/22,583,583,578.25,581.72998,581.72998,370790000
1995/9/25,581.72998,582.140015,579.5,581.809998,581.809998,273120000
1995/9/26,581.809998,584.659973,580.650024,581.409973,581.409973,363630000
1995/9/27,581.409973,581.419983,574.679993,581.039978,581.039978,411300000
1995/9/28,581.039978,585.880005,580.690002,585.869995,585.869995,367720000
1995/9/29,585.869995,587.609985,584,584.409973,584.409973,335250000
1995/10/2,584.409973,585.049988,580.539978,581.719971,581.719971,304990000
1995/10/3,581.719971,582.340027,578.47998,582.340027,582.340027,385940000
1995/10/4,582.340027,582.340027,579.909973,581.469971,581.469971,339380000
1995/10/5,581.469971,582.630005,579.580017,582.630005,582.630005,367480000
1995/10/6,582.630005,584.539978,582.099976,582.48999,582.48999,313680000
1995/10/9,582.48999,582.48999,576.349976,578.369995,578.369995,275320000
1995/10/10,578.369995,578.369995,571.549988,577.52002,577.52002,412710000
1995/10/11,577.52002,579.52002,577.080017,579.460022,579.460022,340740000
1995/10/12,579.460022,583.119995,579.460022,583.099976,583.099976,344060000
1995/10/13,583.099976,587.390015,583.099976,584.5,584.5,374680000
1995/10/16,584.5,584.859985,582.630005,583.030029,583.030029,300750000
1995/10/17,583.030029,586.780029,581.900024,586.780029,586.780029,356380000
1995/10/18,586.780029,589.77002,586.27002,587.440002,587.440002,411270000
1995/10/19,587.440002,590.659973,586.340027,590.650024,590.650024,406620000
1995/10/20,590.650024,590.659973,586.780029,587.460022,587.460022,389360000
1995/10/23,587.460022,587.460022,583.72998,585.059998,585.059998,330750000
1995/10/24,585.059998,587.309998,584.75,586.539978,586.539978,415540000
1995/10/25,586.539978,587.190002,581.409973,582.469971,582.469971,433620000
1995/10/26,582.469971,582.630005,572.530029,576.719971,576.719971,464270000
1995/10/27,576.719971,579.710022,573.210022,579.700012,579.700012,379230000
1995/10/30,579.700012,583.789978,579.700012,583.25,583.25,319160000
1995/10/31,583.25,586.710022,581.5,581.5,581.5,377390000
1995/11/1,581.5,584.23999,581.039978,584.219971,584.219971,378090000
1995/11/2,584.219971,589.719971,584.219971,589.719971,589.719971,397070000
1995/11/3,589.719971,590.570007,588.650024,590.570007,590.570007,348500000
1995/11/6,590.570007,590.640015,588.309998,588.460022,588.460022,309100000
1995/11/7,588.460022,588.460022,584.23999,586.320007,586.320007,364680000
1995/11/8,586.320007,591.710022,586.320007,591.710022,591.710022,359780000
1995/11/9,591.710022,593.900024,590.890015,593.26001,593.26001,380760000
1995/11/10,593.26001,593.26001,590.390015,592.719971,592.719971,298690000
1995/11/13,592.719971,593.719971,590.580017,592.299988,592.299988,295840000
1995/11/14,592.299988,592.299988,588.97998,589.289978,589.289978,354420000
1995/11/15,589.289978,593.969971,588.359985,593.960022,593.960022,376100000
1995/11/16,593.960022,597.909973,593.52002,597.340027,597.340027,423280000
1995/11/17,597.340027,600.140015,597.299988,600.070007,600.070007,437200000
1995/11/20,600.070007,600.400024,596.169983,596.849976,596.849976,333150000
1995/11/21,596.849976,600.280029,595.419983,600.23999,600.23999,408320000
1995/11/22,600.23999,600.710022,598.400024,598.400024,598.400024,404980000
1995/11/24,598.400024,600.23999,598.400024,599.969971,599.969971,125870000
1995/11/27,599.969971,603.349976,599.969971,601.320007,601.320007,359130000
1995/11/28,601.320007,606.450012,599.02002,606.450012,606.450012,408860000
1995/11/29,606.450012,607.659973,605.469971,607.640015,607.640015,398280000
1995/11/30,607.640015,608.690002,605.369995,605.369995,605.369995,440050000
1995/12/1,605.369995,608.109985,605.369995,606.97998,606.97998,393310000
1995/12/4,606.97998,613.830017,606.840027,613.679993,613.679993,405480000
1995/12/5,613.679993,618.47998,613.140015,617.679993,617.679993,437360000
1995/12/6,617.679993,621.109985,616.690002,620.179993,620.179993,417780000
1995/12/7,620.179993,620.190002,615.210022,616.169983,616.169983,379260000
1995/12/8,616.169983,617.820007,614.320007,617.47998,617.47998,327900000
1995/12/11,617.47998,620.900024,617.140015,619.52002,619.52002,342070000
1995/12/12,619.52002,619.549988,617.679993,618.780029,618.780029,349860000
1995/12/13,618.780029,622.02002,618.27002,621.690002,621.690002,415290000
1995/12/14,621.690002,622.880005,616.130005,616.919983,616.919983,465300000
1995/12/15,616.919983,617.719971,614.460022,616.340027,616.340027,636800000
1995/12/18,616.340027,616.340027,606.130005,606.809998,606.809998,426270000
1995/12/19,606.809998,611.940002,605.049988,611.929993,611.929993,478280000
1995/12/20,611.929993,614.27002,605.929993,605.940002,605.940002,437680000
1995/12/21,605.940002,610.52002,605.940002,610.48999,610.48999,415810000
1995/12/22,610.48999,613.5,610.450012,611.950012,611.950012,289600000
1995/12/26,611.960022,614.5,611.960022,614.299988,614.299988,217280000
1995/12/27,614.299988,615.72998,613.75,614.530029,614.530029,252300000
1995/12/28,614.530029,615.5,612.400024,614.119995,614.119995,288660000
1995/12/29,614.119995,615.929993,612.359985,615.929993,615.929993,321250000
1996/1/2,615.929993,620.73999,613.169983,620.72998,620.72998,364180000
1996/1/3,620.72998,623.25,619.559998,621.320007,621.320007,468950000
1996/1/4,621.320007,624.48999,613.960022,617.700012,617.700012,512580000
1996/1/5,617.700012,617.700012,612.02002,616.710022,616.710022,437110000
1996/1/8,616.710022,618.460022,616.48999,618.460022,618.460022,130360000
1996/1/9,618.460022,619.150024,608.210022,609.450012,609.450012,417400000
1996/1/10,609.450012,609.450012,597.289978,598.47998,598.47998,496830000
1996/1/11,598.47998,602.710022,597.539978,602.690002,602.690002,408800000
1996/1/12,602.690002,604.799988,597.460022,601.809998,601.809998,383400000
1996/1/15,601.809998,603.429993,598.469971,599.820007,599.820007,306180000
1996/1/16,599.820007,608.440002,599.049988,608.440002,608.440002,425220000
1996/1/17,608.440002,609.929993,604.700012,606.369995,606.369995,458720000
1996/1/18,606.369995,608.27002,604.119995,608.23999,608.23999,450410000
1996/1/19,608.23999,612.919983,606.76001,611.830017,611.830017,497720000
1996/1/22,611.830017,613.450012,610.950012,613.400024,613.400024,398040000
1996/1/23,613.400024,613.400024,610.650024,612.789978,612.789978,416910000
1996/1/24,612.789978,619.960022,612.789978,619.960022,619.960022,476380000
1996/1/25,619.960022,620.150024,616.619995,617.030029,617.030029,453270000
1996/1/26,617.030029,621.700012,615.26001,621.619995,621.619995,385700000
1996/1/29,621.619995,624.219971,621.419983,624.219971,624.219971,363330000
1996/1/30,624.219971,630.289978,624.219971,630.150024,630.150024,464350000
1996/1/31,630.150024,636.179993,629.47998,636.02002,636.02002,472210000
1996/2/1,636.02002,638.460022,634.539978,638.460022,638.460022,461430000
1996/2/2,638.460022,639.26001,634.289978,635.840027,635.840027,420020000
1996/2/5,635.840027,641.429993,633.710022,641.429993,641.429993,377760000
1996/2/6,641.429993,646.669983,639.679993,646.330017,646.330017,465940000
1996/2/7,646.330017,649.929993,645.590027,649.929993,649.929993,462730000
1996/2/8,649.929993,656.539978,647.929993,656.070007,656.070007,474970000
1996/2/9,656.070007,661.080017,653.640015,656.369995,656.369995,477640000
1996/2/12,656.369995,662.950012,656.340027,661.450012,661.450012,397890000
1996/2/13,661.450012,664.22998,657.919983,660.51001,660.51001,441540000
1996/2/14,660.51001,661.530029,654.359985,655.580017,655.580017,421790000
1996/2/15,655.580017,656.840027,651.150024,651.320007,651.320007,415320000
1996/2/16,651.320007,651.419983,646.98999,647.97998,647.97998,445570000
1996/2/20,647.97998,647.97998,638.789978,640.650024,640.650024,395910000
1996/2/21,640.650024,648.109985,640.650024,648.099976,648.099976,431220000
1996/2/22,648.099976,659.75,648.099976,658.859985,658.859985,485470000
1996/2/23,658.859985,663,652.25,659.080017,659.080017,443130000
1996/2/26,659.080017,659.080017,650.159973,650.460022,650.460022,399330000
1996/2/27,650.460022,650.619995,643.869995,647.23999,647.23999,431340000
1996/2/28,647.23999,654.390015,643.98999,644.75,644.75,447790000
1996/2/29,644.75,646.950012,639.01001,640.429993,640.429993,453170000
1996/3/1,640.429993,644.380005,635,644.369995,644.369995,471480000
1996/3/4,644.369995,653.539978,644.369995,650.809998,650.809998,417270000
1996/3/5,650.809998,655.799988,648.77002,655.789978,655.789978,445700000
1996/3/6,655.789978,656.969971,651.609985,652,652,428220000
1996/3/7,652,653.650024,649.539978,653.650024,653.650024,425790000
1996/3/8,653.650024,653.650024,627.630005,633.5,633.5,546550000
1996/3/11,633.5,640.409973,629.950012,640.02002,640.02002,449500000
1996/3/12,640.02002,640.02002,628.820007,637.090027,637.090027,454980000
1996/3/13,637.090027,640.52002,635.190002,638.549988,638.549988,413030000
1996/3/14,638.549988,644.169983,638.549988,640.869995,640.869995,492630000
1996/3/15,640.869995,642.869995,638.349976,641.429993,641.429993,529970000
1996/3/18,641.429993,652.650024,641.429993,652.650024,652.650024,437100000
1996/3/19,652.650024,656.179993,649.799988,651.690002,651.690002,438300000
1996/3/20,651.690002,653.130005,645.570007,649.97998,649.97998,409780000
1996/3/21,649.97998,651.539978,648.099976,649.190002,649.190002,367180000
1996/3/22,649.190002,652.080017,649.190002,650.619995,650.619995,329390000
1996/3/25,650.619995,655.5,648.820007,650.039978,650.039978,336700000
1996/3/26,650.039978,654.309998,648.150024,652.969971,652.969971,400090000
1996/3/27,652.969971,653.940002,647.599976,648.909973,648.909973,406280000
1996/3/28,648.909973,649.580017,646.359985,648.940002,648.940002,370750000
1996/3/29,648.940002,650.960022,644.890015,645.5,645.5,413510000
1996/4/1,645.5,653.869995,645.5,653.72998,653.72998,392120000
1996/4/2,653.72998,655.27002,652.809998,655.26001,655.26001,406640000
1996/4/3,655.26001,655.890015,651.809998,655.880005,655.880005,386620000
1996/4/4,655.880005,656.679993,654.890015,655.859985,655.859985,383400000
1996/4/8,655.859985,655.859985,638.039978,644.23999,644.23999,411810000
1996/4/9,644.23999,646.330017,640.840027,642.190002,642.190002,426790000
1996/4/10,642.190002,642.780029,631.76001,633.5,633.5,475150000
1996/4/11,633.5,635.26001,624.140015,631.179993,631.179993,519710000
1996/4/12,631.179993,637.140015,631.179993,636.710022,636.710022,413270000
1996/4/15,636.710022,642.48999,636.710022,642.48999,642.48999,346370000
1996/4/16,642.48999,645.570007,642.150024,645,645,453310000
1996/4/17,645,645,638.710022,641.609985,641.609985,465200000
1996/4/18,641.609985,644.659973,640.76001,643.609985,643.609985,415150000
1996/4/19,643.609985,647.320007,643.609985,645.070007,645.070007,435690000
1996/4/22,645.070007,650.909973,645.070007,647.890015,647.890015,395370000
1996/4/23,647.890015,651.590027,647.700012,651.580017,651.580017,452690000
1996/4/24,651.580017,653.369995,648.25,650.169983,650.169983,494220000
1996/4/25,650.169983,654.179993,647.059998,652.869995,652.869995,462120000
1996/4/26,652.869995,656.429993,651.960022,653.460022,653.460022,402530000
1996/4/29,653.460022,654.710022,651.599976,654.159973,654.159973,344030000
1996/4/30,654.159973,654.590027,651.049988,654.169983,654.169983,393390000
1996/5/1,654.169983,656.440002,652.26001,654.580017,654.580017,404620000
1996/5/2,654.580017,654.580017,642.130005,643.380005,643.380005,442960000
1996/5/3,643.380005,648.450012,640.22998,641.630005,641.630005,434010000
1996/5/6,641.630005,644.640015,636.190002,640.809998,640.809998,375820000
1996/5/7,640.809998,641.400024,636.960022,638.26001,638.26001,410770000
1996/5/8,638.26001,644.789978,630.070007,644.77002,644.77002,495460000
1996/5/9,644.77002,647.950012,643.179993,645.440002,645.440002,404310000
1996/5/10,645.440002,653,645.440002,652.090027,652.090027,428370000
1996/5/13,652.090027,662.159973,652.090027,661.51001,661.51001,394180000
1996/5/14,661.51001,666.960022,661.51001,665.599976,665.599976,460440000
1996/5/15,665.599976,669.820007,664.460022,665.419983,665.419983,447790000
1996/5/16,665.419983,667.109985,662.789978,664.849976,664.849976,392070000
1996/5/17,664.849976,669.840027,664.849976,668.909973,668.909973,429140000
1996/5/20,668.909973,673.659973,667.640015,673.150024,673.150024,385000000
1996/5/21,673.150024,675.559998,672.26001,672.76001,672.76001,409610000
1996/5/22,672.76001,678.419983,671.22998,678.419983,678.419983,423670000
1996/5/23,678.419983,681.099976,673.450012,676,676,431850000
1996/5/24,676,679.719971,676,678.51001,678.51001,329150000
1996/5/28,678.51001,679.97998,671.52002,672.22998,672.22998,341480000
1996/5/29,672.22998,673.72998,666.090027,667.929993,667.929993,346730000
1996/5/30,667.929993,673.51001,664.559998,671.700012,671.700012,381960000
1996/5/31,671.700012,673.460022,667,669.119995,669.119995,351750000
1996/6/3,669.119995,669.119995,665.190002,667.679993,667.679993,318470000
1996/6/4,667.679993,672.599976,667.679993,672.559998,672.559998,386040000
1996/6/5,672.559998,678.450012,672.090027,678.440002,678.440002,380360000
1996/6/6,678.440002,680.320007,673.02002,673.030029,673.030029,466940000
1996/6/7,673.030029,673.309998,662.47998,673.309998,673.309998,445710000
1996/6/10,673.309998,673.609985,670.150024,672.159973,672.159973,337480000
1996/6/11,672.159973,676.719971,669.940002,670.969971,670.969971,405390000
1996/6/12,670.969971,673.669983,668.77002,669.039978,669.039978,397190000
1996/6/13,669.039978,670.539978,665.48999,667.919983,667.919983,397620000
1996/6/14,667.919983,668.400024,664.349976,665.849976,665.849976,390630000
1996/6/17,665.849976,668.27002,664.090027,665.159973,665.159973,298410000
1996/6/18,665.159973,666.359985,661.340027,662.059998,662.059998,373290000
1996/6/19,662.059998,665.619995,661.210022,661.960022,661.960022,383610000
1996/6/20,661.960022,664.960022,658.75,662.099976,662.099976,441060000
1996/6/21,662.099976,666.840027,662.099976,666.840027,666.840027,520340000
1996/6/24,666.840027,671.070007,666.840027,668.849976,668.849976,333840000
1996/6/25,668.849976,670.650024,667.289978,668.47998,668.47998,391900000
1996/6/26,668.47998,668.48999,663.669983,664.390015,664.390015,386520000
1996/6/27,664.390015,668.900024,661.559998,668.549988,668.549988,405580000
1996/6/28,668.549988,672.679993,668.549988,670.630005,670.630005,470460000
1996/7/1,670.630005,675.880005,670.630005,675.880005,675.880005,345750000
1996/7/2,675.880005,675.880005,672.549988,673.609985,673.609985,388000000
1996/7/3,673.609985,673.640015,670.210022,672.400024,672.400024,336260000
1996/7/5,672.400024,672.400024,657.409973,657.440002,657.440002,181470000
1996/7/8,657.440002,657.650024,651.130005,652.539978,652.539978,367560000
1996/7/9,652.539978,656.599976,652.539978,654.75,654.75,400170000
1996/7/10,654.75,656.27002,648.390015,656.059998,656.059998,421350000
1996/7/11,656.059998,656.059998,639.52002,645.669983,645.669983,520470000
1996/7/12,645.669983,647.640015,640.210022,646.190002,646.190002,396740000
1996/7/15,646.190002,646.190002,629.690002,629.799988,629.799988,419020000
1996/7/16,629.799988,631.98999,605.880005,628.369995,628.369995,682980000
1996/7/17,628.369995,636.609985,628.369995,634.070007,634.070007,513830000
1996/7/18,634.070007,644.440002,633.289978,643.559998,643.559998,474460000
1996/7/19,643.51001,643.51001,635.5,638.72998,638.72998,408070000
1996/7/22,638.72998,638.72998,630.380005,633.77002,633.77002,327300000
1996/7/23,633.789978,637.700012,625.650024,626.869995,626.869995,421900000
1996/7/24,626.190002,629.099976,616.429993,626.650024,626.650024,463030000
1996/7/25,626.650024,633.570007,626.650024,631.169983,631.169983,405390000
1996/7/26,631.169983,636.22998,631.169983,635.900024,635.900024,349900000
1996/7/29,635.900024,635.900024,630.900024,630.909973,630.909973,281560000
1996/7/30,630.909973,635.26001,629.219971,635.26001,635.26001,341090000
1996/7/31,635.26001,640.539978,633.73999,639.950012,639.950012,403560000
1996/8/1,639.950012,650.659973,639.48999,650.02002,650.02002,439110000
1996/8/2,650.02002,662.48999,650.02002,662.48999,662.48999,442080000
1996/8/5,662.48999,663.640015,659.030029,660.22998,660.22998,307240000
1996/8/6,660.22998,662.75,656.830017,662.380005,662.380005,347290000
1996/8/7,662.380005,664.609985,660,664.159973,664.159973,394340000
1996/8/8,664.159973,664.169983,661.280029,662.590027,662.590027,334570000
1996/8/9,662.590027,665.369995,660.309998,662.099976,662.099976,327280000
1996/8/12,662.099976,665.77002,658.950012,665.77002,665.77002,312170000
1996/8/13,665.77002,665.77002,659.130005,660.200012,660.200012,362470000
1996/8/14,660.200012,662.419983,658.469971,662.049988,662.049988,343460000
1996/8/15,662.049988,664.179993,660.640015,662.280029,662.280029,323950000
1996/8/16,662.280029,666.340027,662.26001,665.210022,665.210022,337650000
1996/8/19,665.210022,667.119995,665,666.580017,666.580017,294080000
1996/8/20,666.580017,666.98999,665.150024,665.690002,665.690002,334960000
1996/8/21,665.690002,665.690002,662.159973,665.070007,665.070007,348820000
1996/8/22,665.070007,670.679993,664.880005,670.679993,670.679993,354950000
1996/8/23,670.679993,670.679993,664.929993,667.030029,667.030029,308010000
1996/8/26,667.030029,667.030029,662.359985,663.880005,663.880005,281430000
1996/8/27,663.880005,666.400024,663.5,666.400024,666.400024,310520000
1996/8/28,666.400024,667.409973,664.390015,664.809998,664.809998,296440000
1996/8/29,664.809998,664.809998,655.349976,657.400024,657.400024,321120000
1996/8/30,657.400024,657.710022,650.52002,651.98999,651.98999,258380000
1996/9/3,651.98999,655.130005,643.969971,654.719971,654.719971,345740000
1996/9/4,654.719971,655.820007,652.929993,655.609985,655.609985,351290000
1996/9/5,655.609985,655.609985,648.890015,649.440002,649.440002,361430000
1996/9/6,649.440002,658.210022,649.440002,655.679993,655.679993,348710000
1996/9/9,655.679993,663.77002,655.679993,663.76001,663.76001,311530000
1996/9/10,663.76001,665.570007,661.549988,663.809998,663.809998,372960000
1996/9/11,663.809998,667.72998,661.789978,667.280029,667.280029,376880000
1996/9/12,667.280029,673.070007,667.280029,671.150024,671.150024,398820000
1996/9/13,671.150024,681.390015,671.150024,680.539978,680.539978,488360000
1996/9/16,680.539978,686.47998,680.530029,683.97998,683.97998,430080000
1996/9/17,683.97998,685.799988,679.960022,682.940002,682.940002,449850000
1996/9/18,682.940002,683.77002,679.75,681.469971,681.469971,396600000
1996/9/19,681.469971,684.070007,679.059998,683,683,398580000
1996/9/20,683,687.070007,683,687.030029,687.030029,519420000
1996/9/23,687.030029,687.030029,681.01001,686.47998,686.47998,297760000
1996/9/24,686.47998,690.880005,683.539978,685.609985,685.609985,460150000
1996/9/25,685.609985,688.26001,684.919983,685.830017,685.830017,451710000
1996/9/26,685.830017,690.150024,683.77002,685.859985,685.859985,500870000
1996/9/27,685.859985,687.109985,683.72998,686.190002,686.190002,414760000
1996/9/30,686.190002,690.109985,686.030029,687.330017,687.330017,388570000
1996/10/1,687.309998,689.539978,684.440002,689.080017,689.080017,421550000
1996/10/2,689.080017,694.820007,689.080017,694.01001,694.01001,440130000
1996/10/3,694.01001,694.809998,691.780029,692.780029,692.780029,386500000
1996/10/4,692.780029,701.73999,692.780029,701.460022,701.460022,463940000
1996/10/7,701.460022,704.169983,701.390015,703.340027,703.340027,380750000
1996/10/8,703.340027,705.76001,699.880005,700.640015,700.640015,435070000
1996/10/9,700.640015,702.359985,694.419983,696.73999,696.73999,408450000
1996/10/10,696.73999,696.820007,693.340027,694.609985,694.609985,394950000
1996/10/11,694.609985,700.669983,694.609985,700.659973,700.659973,396050000
1996/10/14,700.659973,705.159973,700.659973,703.539978,703.539978,322000000
1996/10/15,703.539978,708.070007,699.070007,702.570007,702.570007,458980000
1996/10/16,702.570007,704.419983,699.150024,704.409973,704.409973,441410000
1996/10/17,705,708.52002,704.76001,706.98999,706.98999,478550000
1996/10/18,706.98999,711.039978,706.109985,710.820007,710.820007,473020000
1996/10/21,710.820007,714.099976,707.710022,709.849976,709.849976,414630000
1996/10/22,709.849976,709.849976,704.549988,706.570007,706.570007,410790000
1996/10/23,706.570007,707.309998,700.97998,707.27002,707.27002,442170000
1996/10/24,707.27002,708.25,702.109985,702.289978,702.289978,418970000
1996/10/25,702.289978,704.109985,700.530029,700.919983,700.919983,367640000
1996/10/28,700.919983,705.400024,697.25,697.26001,697.26001,383620000
1996/10/29,697.26001,703.25,696.219971,701.5,701.5,443890000
1996/10/30,701.5,703.440002,700.049988,700.900024,700.900024,437770000
1996/10/31,700.900024,706.609985,700.349976,705.27002,705.27002,482840000
1996/11/1,705.27002,708.599976,701.299988,703.77002,703.77002,465510000
1996/11/4,703.77002,707.02002,702.840027,706.72998,706.72998,398790000
1996/11/5,706.72998,714.559998,706.72998,714.140015,714.140015,486660000
1996/11/6,714.140015,724.599976,712.830017,724.590027,724.590027,509600000
1996/11/7,724.590027,729.48999,722.22998,727.650024,727.650024,502530000
1996/11/8,727.650024,730.820007,725.219971,730.820007,730.820007,402320000
1996/11/11,730.820007,732.599976,729.940002,731.869995,731.869995,353960000
1996/11/12,731.869995,733.039978,728.200012,729.559998,729.559998,471740000
1996/11/13,729.559998,732.109985,728.030029,731.130005,731.130005,429840000
1996/11/14,731.130005,735.98999,729.200012,735.880005,735.880005,480350000
1996/11/15,735.880005,741.919983,735.150024,737.619995,737.619995,529100000
